id_cxc,estado_pago,vlr_original,vlr_pendiente_pago,producto,tipo_transaccion,rango_monto,prob_pago,valor_esperado_recuperar,valor_en_riesgo
8431,PAGADO,6832.49,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9977,0.0,0.0
9115,PAGADO,6900.43,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9977,0.0,0.0
9799,PAGADO,6968.37,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9978,0.0,0.0
10476,PAGADO,7036.3,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9955,0.0,0.0
11152,PAGADO,7104.24,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9984,0.0,0.0
11822,PAGADO,7172.18,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9984,0.0,0.0
12500,PAGADO,7240.11,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9988,0.0,0.0
13876,PAGADO,7375.99,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9898,0.0,0.0
14568,PAGADO,7443.92,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9965,0.0,0.0
15259,PAGADO,7511.86,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9984,0.0,0.0
15926,PAGADO,7579.8,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9971,0.0,0.0
16599,PAGADO,7647.73,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9987,0.0,0.0
17271,PAGADO,7715.67,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9967,0.0,0.0
17955,PAGADO,7783.61,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9976,0.0,0.0
18639,PAGADO,7851.54,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9959,0.0,0.0
19316,PAGADO,7919.48,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9947,0.0,0.0
20004,PAGADO,7987.42,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9886,0.0,0.0
20672,PAGADO,8055.35,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9962,0.0,0.0
21355,PAGADO,8123.29,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9951,0.0,0.0
346,PAGADO,291.65,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.988,0.0,0.0
1040,PAGADO,308.75,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9897,0.0,0.0
1720,PARCIAL,308.61,77.11,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.8639,66.62,10.49
2388,PAGADO,315.42,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9895,0.0,0.0
3058,PAGADO,324.22,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9905,0.0,0.0
3723,PAGADO,313.13,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9902,0.0,0.0
4397,PAGADO,308.0,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.992,0.0,0.0
5076,PAGADO,307.47,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9931,0.0,0.0
5756,PAGADO,306.32,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9927,0.0,0.0
6455,PAGADO,306.19,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9909,0.0,0.0
7155,PAGADO,317.21,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9942,0.0,0.0
7822,PARCIAL,296.47,73.54,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9174,67.47,6.07
9189,PAGADO,325.57,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.992,0.0,0.0
9878,PARCIAL,296.65,13.44,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.2845,3.82,9.62
10548,PAGADO,303.69,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.988,0.0,0.0
11218,PAGADO,314.48,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9942,0.0,0.0
11896,PAGADO,334.2,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9917,0.0,0.0
13259,PAGADO,309.59,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9914,0.0,0.0
13950,PAGADO,332.36,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.988,0.0,0.0
15334,PAGADO,299.42,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9893,0.0,0.0
15995,PAGADO,332.23,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9893,0.0,0.0
16671,PAGADO,315.88,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.988,0.0,0.0
17344,PAGADO,311.69,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9935,0.0,0.0
18033,PAGADO,318.06,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.992,0.0,0.0
18713,PAGADO,297.99,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9905,0.0,0.0
19389,PAGADO,301.93,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9894,0.0,0.0
20749,PAGADO,313.82,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9927,0.0,0.0
21422,PAGADO,302.39,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9928,0.0,0.0
692,PAGADO,3798.3,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9958,0.0,0.0
2035,PAGADO,3737.04,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9964,0.0,0.0
4060,PAGADO,3645.15,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9944,0.0,0.0
4727,PAGADO,3614.52,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9895,0.0,0.0
5410,PAGADO,3583.88,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9977,0.0,0.0
6094,PAGADO,3553.25,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9976,0.0,0.0
6794,PAGADO,3522.62,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9945,0.0,0.0
7477,PAGADO,3491.99,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9908,0.0,0.0
8153,PAGADO,3461.36,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9967,0.0,0.0
8836,PAGADO,3430.73,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9971,0.0,0.0
10199,PAGADO,3369.46,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9787,0.0,0.0
10878,PAGADO,3338.83,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9958,0.0,0.0
11553,PAGADO,3308.2,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9808,0.0,0.0
12226,PAGADO,3277.57,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9947,0.0,0.0
12907,PAGADO,3246.94,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9986,0.0,0.0
13594,PAGADO,3216.31,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.998,0.0,0.0
14971,PAGADO,3155.04,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9955,0.0,0.0
15665,PAGADO,3124.41,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9982,0.0,0.0
16320,PAGADO,3093.78,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9973,0.0,0.0
17003,PAGADO,3063.15,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9878,0.0,0.0
17681,PAGADO,3032.52,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9917,0.0,0.0
19040,PAGADO,2971.25,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.994,0.0,0.0
19727,PAGADO,2940.62,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9962,0.0,0.0
21737,PAGADO,2848.73,0.0,AHORRO,CARGO FISCAL IVA TRASLADO,2. MEDIO (1K-5K),0.9943,0.0,0.0
350,PAGADO,1031.58,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9777,0.0,0.0
1044,PAGADO,1023.27,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9813,0.0,0.0
1723,PAGADO,1014.95,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9829,0.0,0.0
2391,PAGADO,1006.63,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9827,0.0,0.0
3727,PAGADO,989.99,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9869,0.0,0.0
4400,PAGADO,981.67,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9816,0.0,0.0
5080,PAGADO,973.35,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9805,0.0,0.0
5760,PAGADO,965.03,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9764,0.0,0.0
6459,PAGADO,956.71,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9816,0.0,0.0
7158,PAGADO,948.39,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9805,0.0,0.0
7826,PAGADO,940.07,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9805,0.0,0.0
8506,PAGADO,931.75,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9777,0.0,0.0
9193,PAGADO,923.43,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.981,0.0,0.0
9882,PAGADO,915.12,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9869,0.0,0.0
10552,PARCIAL,906.8,267.63,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.5932,158.76,108.87
11221,PAGADO,898.48,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9805,0.0,0.0
11899,PARCIAL,890.16,231.13,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.3245,75.0,156.13
12578,PAGADO,881.84,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9819,0.0,0.0
13263,PAGADO,873.52,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9835,0.0,0.0
14640,PAGADO,856.88,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9819,0.0,0.0
15337,PAGADO,848.56,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.983,0.0,0.0
15998,PAGADO,840.24,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9821,0.0,0.0
16675,PAGADO,831.92,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9819,0.0,0.0
17348,PAGADO,823.6,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9817,0.0,0.0
18037,PAGADO,815.28,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9884,0.0,0.0
18716,PAGADO,806.97,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9819,0.0,0.0
20751,PAGADO,782.01,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9831,0.0,0.0
202,PAGADO,17027.72,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
891,PAGADO,16890.4,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
1575,PAGADO,16753.08,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9997,0.0,0.0
2240,PAGADO,16615.76,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9988,0.0,0.0
2920,PAGADO,16478.44,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9994,0.0,0.0
3575,PAGADO,16341.12,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
4261,PAGADO,16203.8,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
4930,PAGADO,16066.48,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.999,0.0,0.0
5615,PAGADO,15929.16,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9977,0.0,0.0
6306,PAGADO,15791.84,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.999,0.0,0.0
7007,PAGADO,15654.52,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
7675,PAGADO,15517.2,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9996,0.0,0.0
8354,PAGADO,15379.88,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9995,0.0,0.0
9038,PAGADO,15242.56,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9987,0.0,0.0
9728,PAGADO,15105.24,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9992,0.0,0.0
10403,PAGADO,14967.92,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
11078,PAGADO,14830.6,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9985,0.0,0.0
11749,PAGADO,14693.27,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9987,0.0,0.0
12428,PAGADO,14555.95,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9991,0.0,0.0
13111,PAGADO,14418.63,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
13801,PAGADO,14281.31,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
14493,PAGADO,14143.99,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9977,0.0,0.0
15182,PAGADO,14006.67,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9981,0.0,0.0
15856,PAGADO,13869.35,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9992,0.0,0.0
16529,PAGADO,13732.03,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.997,0.0,0.0
17200,PAGADO,13594.71,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
17881,PAGADO,13457.39,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9989,0.0,0.0
18567,PAGADO,13320.07,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9995,0.0,0.0
19249,PAGADO,13182.75,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9996,0.0,0.0
20599,PAGADO,12908.11,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9993,0.0,0.0
784,PAGADO,25696.25,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9994,0.0,0.0
2133,PAGADO,31975.05,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9993,0.0,0.0
2812,PAGADO,48478.1,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9996,0.0,0.0
3466,PAGADO,51341.18,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.999,0.0,0.0
4150,PAGADO,60328.54,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9995,0.0,0.0
4820,PAGADO,43122.03,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9991,0.0,0.0
5504,PAGADO,36143.92,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9995,0.0,0.0
6193,PAGADO,28829.68,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.999,0.0,0.0
7565,PAGADO,37313.17,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9928,0.0,0.0
8249,PAGADO,54386.95,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9978,0.0,0.0
8929,PAGADO,54997.38,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9991,0.0,0.0
9625,PAGADO,30704.13,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9983,0.0,0.0
10293,PAGADO,38091.87,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9986,0.0,0.0
10973,PAGADO,26097.62,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9992,0.0,0.0
11644,PAGADO,55854.43,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9996,0.0,0.0
13687,PAGADO,41345.64,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9991,0.0,0.0
14382,PAGADO,59821.53,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9991,0.0,0.0
15066,PAGADO,48449.99,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9995,0.0,0.0
15749,PAGADO,59584.59,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9969,0.0,0.0
17091,PAGADO,56935.92,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9991,0.0,0.0
17772,PAGADO,52332.56,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9995,0.0,0.0
19133,PAGADO,25328.06,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9996,0.0,0.0
19821,PAGADO,58552.17,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9991,0.0,0.0
20487,PAGADO,62661.76,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9991,0.0,0.0
21176,PAGADO,46481.25,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,4. MUY ALTO (>20K),0.9996,0.0,0.0
616,PAGADO,4228.24,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9994,0.0,0.0
1300,PAGADO,4275.98,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9985,0.0,0.0
2654,PAGADO,4371.46,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9991,0.0,0.0
3302,PAGADO,4419.2,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9989,0.0,0.0
3982,PAGADO,4466.94,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
4653,PAGADO,4514.67,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9993,0.0,0.0
5333,PAGADO,4562.41,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9986,0.0,0.0
6013,PAGADO,4610.15,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
6718,PAGADO,4657.89,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
7403,PAGADO,4705.63,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9989,0.0,0.0
8079,PAGADO,4753.37,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.999,0.0,0.0
8766,PAGADO,4801.1,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
9453,PAGADO,4848.84,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
10127,PAGADO,4896.58,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9991,0.0,0.0
11476,PAGADO,4992.06,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9994,0.0,0.0
12152,PAGADO,5039.8,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9991,0.0,0.0
12832,PAGADO,5087.53,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9994,0.0,0.0
13520,PAGADO,5135.27,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9992,0.0,0.0
15590,PAGADO,5278.49,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9991,0.0,0.0
16250,PAGADO,5326.22,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9992,0.0,0.0
16926,PAGADO,5373.96,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9991,0.0,0.0
17601,PAGADO,5421.7,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9993,0.0,0.0
18293,PAGADO,5469.44,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9994,0.0,0.0
19647,PAGADO,5564.92,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9991,0.0,0.0
20326,PAGADO,5612.65,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.999,0.0,0.0
21012,PAGADO,5660.39,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9992,0.0,0.0
21668,PAGADO,5708.13,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,3. ALTO (5K-20K),0.9992,0.0,0.0
1293,PAGADO,1092.72,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9984,0.0,0.0
2645,PAGADO,1083.44,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9986,0.0,0.0
3293,PAGADO,1044.27,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9948,0.0,0.0
3971,PAGADO,1043.93,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9949,0.0,0.0
4643,PAGADO,1073.57,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9984,0.0,0.0
5323,PAGADO,1149.18,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9972,0.0,0.0
6003,PAGADO,1138.81,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.998,0.0,0.0
6710,PAGADO,1089.47,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9946,0.0,0.0
8757,PAGADO,1123.43,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.997,0.0,0.0
9443,PAGADO,1081.71,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9973,0.0,0.0
10117,PAGADO,1153.7,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9762,0.0,0.0
10794,PAGADO,1041.02,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9943,0.0,0.0
11467,PAGADO,1138.91,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9954,0.0,0.0
12142,PAGADO,1120.04,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9988,0.0,0.0
13510,PAGADO,1069.79,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9929,0.0,0.0
14882,PAGADO,1062.12,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9978,0.0,0.0
15581,PAGADO,1105.32,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9982,0.0,0.0
16240,PAGADO,1105.18,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9984,0.0,0.0
17591,PAGADO,1168.42,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9865,0.0,0.0
18282,PAGADO,1071.9,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9984,0.0,0.0
18957,PAGADO,1190.61,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9986,0.0,0.0
